SalesDate,Region,Cust_Type,Customer,Buz_Segt,Category,Model,Model_Color,ListPrice,OrderQty,Gross Sales Amt,Disc %
29-Jun-18,United States,Silver,Suburban Cycle Shop,Clothing,Socks,Mountain Bike Socks,White,10,6,60,5%
29-Jun-18,Canada,Gold,Finer Cycle Shop,Accessories,Helmets,Sport-100,Blue,35,2,70,2%
29-Jun-18,United Kingdom,Silver,Cycling Goods,Clothing,Shorts,Men's Sports Shorts,Black,60,2,120,10%
29-Jun-18,United States,Gold,Elemental Sporting Goods,Components,Mountain Frames,ML Mountain Frame,Black,349,2,698,12%
30-Jun-18,United States,Platinum,Sturdy Toys,Clothing,Socks,Mountain Bike Socks,White,10,10,100,15%
30-Jun-18,United States,Silver,First Department Stores,Components,Handlebars,ML Mountain Handlebars,,62,2,124,5%
30-Jun-18,United States,Silver,Orange Bicycle Company,Components,Road Frames,LL Road Frame,Red,337,7,2359,5%
30-Jun-18,Canada,Silver,Family Cycle Store,Clothing,Gloves,Full-Finger Gloves,Black,38,1,38,0%
01-Jul-18,United States,Silver,The Bike Mechanics,Clothing,Socks,Mountain Bike Socks,White,10,5,50,5%
01-Jul-18,United States,Gold,Journey Sporting Goods,Accessories,Helmets,Sport-100,Blue,35,2,70,12%
01-Jul-18,United States,Platinum,Rally Day Mall,Components,Handlebars,LL Road Handlebars,,45,1,45,15%
01-Jul-18,United States,Silver,Number 1 Supply,Clothing,Bib-Shorts,Men's Bib-Shorts,Multi,90,2,180,5%
01-Jul-18,Canada,Silver,Standard Bikes,Clothing,Bib-Shorts,Men's Bib-Shorts,Multi,90,3,270,0%
01-Jul-18,United States,Silver,Retail Cycle Shop,Clothing,Gloves,Full-Finger Gloves,Black,38,4,152,5%
01-Jul-18,France,Gold,Community Department Stores,Components,Handlebars,ML Mountain Handlebars,,62,2,124,10%
01-Jul-18,United States,Silver,Advanced Bike Components,Accessories,Locks,Cable Lock,,25,8,200,5%
02-Jul-18,United States,Silver,Two Wheels Cycle Store,Clothing,Caps,Cycling Cap,Multi,9,4,36,5%
02-Jul-18,United States,Silver,Mountain Bike Center,Components,Handlebars,HL Road Handlebars,,120,3,360,5%
02-Jul-18,United Kingdom,Gold,Tachometers and Accessories,Components,Handlebars,ML Mountain Handlebars,,62,1,62,24%
03-Jul-18,United States,Silver,Friendly Bike Shop,Components,Handlebars,HL Road Handlebars,,120,4,480,5%
03-Jul-18,United States,Gold,First Cycle Store,Components,Road Frames,LL Road Frame,Black,337,1,337,12%
03-Jul-18,United States,Gold,Bike World,Components,Wheels,LL Mountain Rear Wheel,Black,88,4,352,12%
04-Jul-18,United States,Gold,A Typical Bike Shop,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,50,1,50,12%
04-Jul-18,United States,Silver,Synthetic Materials Manufacturing,Components,Road Frames,HL Road Frame,Black,1432,1,1432,5%
04-Jul-18,Canada,Silver,General Industries,Clothing,Caps,Cycling Cap,Multi,9,3,27,0%
05-Jul-18,United States,Gold,Paint Supply,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,50,2,100,12%
05-Jul-18,United States,Gold,Fashionable Bikes and Accessories,Clothing,Caps,Cycling Cap,Multi,9,6,54,12%
05-Jul-18,United States,Silver,Go-cart and Bike Specialists,Clothing,Tights,Women's Tights,Black,75,5,375,5%
05-Jul-18,United States,Platinum,Professional Containers and Packaging Co.,Components,Mountain Frames,ML Mountain Frame,Black,349,1,349,15%
05-Jul-18,Canada,Silver,Scratch-Resistant Finishes Company,Components,Mountain Frames,ML Mountain Frame,Black,349,1,349,0%
05-Jul-18,United States,Platinum,Larger Cycle Shop,Clothing,Shorts,Men's Sports Shorts,Black,60,6,360,15%
05-Jul-18,United States,Silver,Eastside Department Store,Accessories,Locks,Cable Lock,,25,8,200,5%
06-Jul-18,United States,Gold,Full-Service Bike Store,Clothing,Caps,Cycling Cap,Multi,9,1,9,12%
07-Jul-18,Canada,Platinum,Acceptable Sales & Service,Bikes,Road Bikes,Road-650,Red,783,1,783,8%
07-Jul-18,Canada,Silver,Leisure Activities,Components,Wheels,ML Mountain Rear Wheel,Black,236,1,236,0%
08-Jul-18,Canada,Platinum,Certified Sports Supply,Bikes,Mountain Bikes,Mountain-100,Black,3375,2,6750,8%
08-Jul-18,United States,Silver,Blue Bicycle Company,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,50,1,50,5%
09-Jul-18,United States,Silver,Futuristic Sport Distributors,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,50,8,400,5%
09-Jul-18,United States,Silver,Casual Bicycle Store,Accessories,Locks,Cable Lock,,25,4,100,5%
09-Jul-18,Canada,Silver,Active Life Toys,Accessories,Pumps,Minipump,,20,3,60,0%
09-Jul-18,United Kingdom,Gold,Bulk Discount Store,Components,Handlebars,HL Road Handlebars,,120,1,120,24%
10-Jul-18,Canada,Silver,Two-Wheeled Transit Company,Components,Wheels,LL Mountain Front Wheel,Black,61,1,61,0%
10-Jul-18,United States,Gold,Bike Dealers Association,Accessories,Locks,Cable Lock,,25,7,175,12%
11-Jul-18,Canada,Gold,Tire Exchange,Components,Handlebars,ML Mountain Handlebars,,62,3,186,2%
11-Jul-18,United States,Gold,Retread Tire Company,Components,Handlebars,LL Road Handlebars,,45,1,45,12%
12-Jul-18,United Kingdom,Silver,Uttermost Bike Shop,Clothing,Gloves,Half-Finger Gloves,Black,24,4,96,10%
12-Jul-18,United States,Silver,Lubricant and Grease Suppliers,Components,Wheels,LL Mountain Front Wheel,Black,61,3,183,5%
12-Jul-18,United States,Silver,Exhilarating Cycles,Accessories,Pumps,Minipump,,20,2,40,5%
12-Jul-18,United States,Silver,Lubricant and Grease Suppliers,Accessories,Helmets,Sport-100,Black,35,4,140,5%
13-Jul-18,United States,Gold,Trusted Catalog Store,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,50,2,100,12%
13-Jul-18,United States,Silver,Brightwork Company,Accessories,Helmets,Sport-100,Black,35,4,140,5%
14-Jul-18,United States,Gold,Great Bicycle Supply,Components,Mountain Frames,HL Mountain Frame,Silver,1365,4,5460,12%
14-Jul-18,Canada,Gold,Vigorous Exercise Company,Clothing,Caps,Cycling Cap,Multi,9,4,36,2%
14-Jul-18,United States,Gold,All Cycle Shop,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,50,3,150,12%
14-Jul-18,United States,Gold,Reasonable Bicycle Sales,Clothing,Gloves,Half-Finger Gloves,Black,24,3,72,12%
14-Jul-18,Canada,Gold,Sundry Sporting Goods,Clothing,Tights,Women's Tights,Black,75,3,225,2%
15-Jul-18,United States,Silver,Remarkable Bike Store,Clothing,Tights,Women's Tights,Black,75,1,75,5%
16-Jul-18,United States,Silver,Brakes and Gears,Clothing,Bib-Shorts,Men's Bib-Shorts,Multi,90,1,90,5%
16-Jul-18,Canada,Platinum,Corner Bicycle Supply,Clothing,Gloves,Half-Finger Gloves,Black,24,2,48,8%
16-Jul-18,United States,Silver,Retail Sporting Equipment,Clothing,Bib-Shorts,Men's Bib-Shorts,Multi,90,1,90,5%
17-Jul-18,Canada,Gold,Metal Processing Company,Clothing,Caps,Cycling Cap,Multi,9,5,45,2%
17-Jul-18,United States,Silver,Clamps & Brackets Co.,Clothing,Caps,Cycling Cap,Multi,9,1,9,5%
17-Jul-18,United States,Silver,Stylish Department Stores,Clothing,Caps,Cycling Cap,Multi,9,2,18,5%
17-Jul-18,France,Silver,Spa and Exercise Outfitters,Components,Handlebars,HL Mountain Handlebars,,120,1,120,5%
17-Jul-18,United States,Gold,Exercise Center,Clothing,Gloves,Full-Finger Gloves,Black,38,6,228,12%
18-Jul-18,Canada,Silver,Rewarding Activities Company,Clothing,Caps,Cycling Cap,Multi,9,16,144,0%
18-Jul-18,United States,Silver,Grease and Oil Products Company,Accessories,Helmets,Sport-100,Blue,35,3,105,5%
18-Jul-18,Canada,Platinum,Metro Manufacturing,Components,Mountain Frames,ML Mountain Frame,Black,349,2,698,8%
18-Jul-18,United States,Silver,Initial Bike Company,Clothing,Bib-Shorts,Men's Bib-Shorts,Multi,90,3,270,5%
19-Jul-18,Canada,Gold,Sundry Sporting Goods,Accessories,Pumps,Minipump,,20,4,80,2%
20-Jul-18,France,Platinum,Recreation Toy Store,Components,Wheels,ML Mountain Rear Wheel,Black,236,1,236,16%
20-Jul-18,Canada,Gold,Twelfth Bike Store,Accessories,Locks,Cable Lock,,25,5,125,2%
20-Jul-18,United States,Gold,Reasonable Bicycle Sales,Components,Handlebars,HL Road Handlebars,,120,3,360,12%
21-Jul-18,United States,Platinum,Great Bikes,Clothing,Caps,Cycling Cap,Multi,9,1,9,15%
21-Jul-18,United States,Silver,Grand Discount Store,Components,Forks,LL Fork,,148,2,296,5%
21-Jul-18,United States,Gold,Consolidated Sales,Components,Mountain Frames,ML Mountain Frame,Black,349,1,349,12%
22-Jul-18,United States,Silver,Commendable Bikes,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,50,1,50,5%
22-Jul-18,United States,Silver,Friendly Bike Shop,Clothing,Tights,Women's Tights,Black,75,2,150,5%
22-Jul-18,United Kingdom,Gold,Authentic Sales and Service,Components,Wheels,LL Mountain Front Wheel,Black,61,1,61,24%
22-Jul-18,Canada,Silver,Remote Bicycle Specialists,Accessories,Helmets,Sport-100,Blue,35,4,140,0%
23-Jul-18,United States,Gold,Some Discount Store,Clothing,Socks,Mountain Bike Socks,White,10,4,40,12%
24-Jul-18,Canada,Gold,Greater Bike Store,Clothing,Socks,Mountain Bike Socks,White,10,3,30,2%
24-Jul-18,France,Gold,Spare Parts Co.,Accessories,Locks,Cable Lock,,25,4,100,10%
24-Jul-18,United States,Platinum,Sturdy Toys,Clothing,Shorts,Men's Sports Shorts,Black,60,1,60,15%
24-Jul-18,United Kingdom,Gold,Area Sheet Metal Supply,Bikes,Road Bikes,Road-650,Red,783,1,783,24%
24-Jul-18,United States,Silver,Many Bikes Store,Clothing,Tights,Women's Tights,Black,75,5,375,5%
25-Jul-18,Canada,Silver,Scratch-Resistant Finishes Company,Components,Wheels,LL Mountain Front Wheel,Black,61,3,183,0%
25-Jul-18,Canada,Silver,Family Cycle Store,Components,Handlebars,LL Mountain Handlebars,,45,5,225,0%
26-Jul-18,United States,Platinum,Metro Bike Works,Clothing,Gloves,Full-Finger Gloves,Black,38,3,114,15%
27-Jul-18,United States,Silver,Resale Services,Clothing,Socks,Mountain Bike Socks,White,10,19,190,5%
27-Jul-18,United States,Silver,Metropolitan Manufacturing,Clothing,Bib-Shorts,Men's Bib-Shorts,Multi,90,2,180,5%
27-Jul-18,United States,Platinum,Professional Containers and Packaging Co.,Components,Handlebars,ML Mountain Handlebars,,62,1,62,15%
27-Jul-18,United Kingdom,Gold,Metropolitan Bicycle Supply,Clothing,Gloves,Full-Finger Gloves,Black,38,7,266,24%
28-Jul-18,United States,Gold,All Cycle Shop,Clothing,Gloves,Full-Finger Gloves,Black,38,4,152,12%
28-Jul-18,United States,Silver,Fitness Sport Boutique,Accessories,Locks,Cable Lock,,25,4,100,5%
28-Jul-18,United States,Silver,Outdoor Equipment Store,Accessories,Pumps,Minipump,,20,10,200,5%
29-Jul-18,United States,Platinum,Roving Sports,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,50,3,150,15%
29-Jul-18,United Kingdom,Silver,Cycling Goods,Clothing,Bib-Shorts,Men's Bib-Shorts,Multi,90,1,90,10%
29-Jul-18,United States,Silver,Many Bikes Store,Clothing,Caps,Cycling Cap,Multi,9,3,27,5%
30-Jul-18,United States,Gold,Full-Service Bike Store,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,50,2,100,12%
30-Jul-18,United States,Silver,Farthermost Bike Shop,Components,Handlebars,HL Road Handlebars,,120,5,600,5%
30-Jul-18,United States,Gold,Responsible Bike Dealers,Clothing,Bib-Shorts,Men's Bib-Shorts,Multi,90,1,90,12%
31-Jul-18,Canada,Silver,The Showroom,Bikes,Road Bikes,Road-650,Black,783,2,1566,0%
31-Jul-18,United States,Silver,First Department Stores,Clothing,Tights,Women's Tights,Black,75,2,150,5%
31-Jul-18,France,Gold,Community Department Stores,Components,Wheels,LL Mountain Front Wheel,Black,61,1,61,10%
01-Aug-18,United States,Silver,Grease and Oil Products Company,Components,Wheels,HL Road Front Wheel,Black,330,3,990,5%
01-Aug-18,Canada,Gold,General Cycle Storehouse,Accessories,Pumps,Minipump,,20,5,100,2%
02-Aug-18,Canada,Gold,Bikes for Kids and Adults,Components,Handlebars,ML Mountain Handlebars,,62,4,248,2%
02-Aug-18,Canada,Platinum,Reliable Retail Center,Components,Road Frames,HL Road Frame,Red,1432,1,1432,8%
04-Aug-18,United States,Silver,Third Bike Store,Components,Wheels,HL Road Front Wheel,Black,330,3,990,5%
05-Aug-18,Canada,Platinum,Superb Sales and Repair,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,50,1,50,8%
05-Aug-18,United States,Silver,Grease and Oil Products Company,Clothing,Bib-Shorts,Men's Bib-Shorts,Multi,90,1,90,5%
05-Aug-18,Canada,Platinum,Metro Manufacturing,Components,Handlebars,ML Mountain Handlebars,,62,1,62,8%
06-Aug-18,Canada,Platinum,Superb Sales and Repair,Bikes,Road Bikes,Road-650,Red,783,1,783,8%
06-Aug-18,United States,Silver,Riding Excursions,Bikes,Road Bikes,Road-650,Red,783,1,783,5%
06-Aug-18,United States,Gold,Tiny Bike Boutique,Components,Handlebars,LL Road Handlebars,,45,2,90,12%
06-Aug-18,United States,Silver,Many Bikes Store,Accessories,Locks,Cable Lock,,25,2,50,5%
07-Aug-18,Canada,Gold,Requisite Part Supply,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,50,8,400,2%
07-Aug-18,United States,Gold,Bicycle Merchandise Warehouse,Accessories,Pumps,Minipump,,20,7,140,12%
08-Aug-18,Canada,Silver,Original Bicycle Supply Company,Clothing,Caps,Cycling Cap,Multi,9,11,99,0%
08-Aug-18,Canada,Platinum,Serious Cycles,Bikes,Mountain Bikes,Mountain-100,Silver,3400,2,6800,8%
08-Aug-18,United States,Silver,Roadway Supplies,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,50,1,50,5%
08-Aug-18,United States,Silver,Activity Center,Clothing,Tights,Women's Tights,Black,75,1,75,5%
08-Aug-18,United States,Gold,"Fabrikam Inc., West",Clothing,Caps,Cycling Cap,Multi,9,5,45,12%
09-Aug-18,United Kingdom,Silver,Oils and Fluids Warehouse,Components,Wheels,LL Mountain Front Wheel,Black,61,1,61,10%
09-Aug-18,Canada,Silver,Transportation Options,Components,Wheels,HL Mountain Front Wheel,Black,300,1,300,0%
10-Aug-18,Canada,Silver,Transportation Options,Bikes,Mountain Bikes,Mountain-100,Black,3375,1,3375,0%
10-Aug-18,United States,Silver,Brightwork Company,Clothing,Bib-Shorts,Men's Bib-Shorts,Multi,90,6,540,5%
11-Aug-18,United States,Silver,Basic Sports Equipment,Clothing,Socks,Mountain Bike Socks,White,10,6,60,5%
11-Aug-18,United States,Gold,Bike Rims Company,Accessories,Helmets,Sport-100,Black,35,2,70,12%
11-Aug-18,United States,Silver,Affordable Sports Equipment,Accessories,Locks,Cable Lock,,25,7,175,5%
12-Aug-18,United States,Gold,Safe Toys,Bikes,Mountain Bikes,Mountain-100,Black,3375,3,10125,12%
12-Aug-18,United States,Silver,Tread Industries,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,50,2,100,5%
12-Aug-18,United States,Gold,Outdoor Sports Supply,Clothing,Caps,Cycling Cap,Multi,9,2,18,12%
12-Aug-18,United States,Gold,Trusted Catalog Store,Components,Mountain Frames,ML Mountain Frame,Black,349,2,698,12%
14-Aug-18,United States,Gold,Pedal Systems Company,Components,Road Frames,LL Road Frame,Black,337,1,337,12%
14-Aug-18,United States,Platinum,Permanent Finish Products,Clothing,Socks,Mountain Bike Socks,White,10,9,90,15%
14-Aug-18,Canada,Silver,General Bike Corporation,Components,Road Frames,LL Road Frame,Red,337,1,337,0%
14-Aug-18,France,Gold,Ace Bicycle Supply,Components,Handlebars,HL Mountain Handlebars,,120,1,120,10%
15-Aug-18,United States,Silver,New and Used Bicycles,Clothing,Caps,Cycling Cap,Multi,9,2,18,5%
15-Aug-18,United States,Gold,Seventh Bike Store,Clothing,Gloves,Half-Finger Gloves,Black,24,5,120,12%
15-Aug-18,United States,Silver,Initial Bike Company,Clothing,Shorts,Men's Sports Shorts,Black,60,7,420,5%
16-Aug-18,United States,Silver,Friendly Bike Shop,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,50,3,150,5%
17-Aug-18,France,Silver,Instant Cycle Store,Accessories,Pumps,Minipump,,20,1,20,5%
17-Aug-18,United States,Silver,Tough and Reliable Parts,Components,Road Frames,LL Road Frame,Red,337,3,1011,5%
18-Aug-18,Canada,Gold,Citywide Service and Repair,Accessories,Locks,Cable Lock,,25,11,275,2%
18-Aug-18,United States,Gold,Safe Toys,Components,Mountain Frames,HL Mountain Frame,Silver,1365,1,1365,12%
18-Aug-18,United States,Platinum,Curbside Universe,Bikes,Road Bikes,Road-150,Red,3578,1,3578,15%
18-Aug-18,Canada,Silver,Remote Bicycle Specialists,Components,Wheels,LL Road Rear Wheel,Black,113,3,339,0%
20-Aug-18,United States,Silver,Basic Sports Equipment,Clothing,Bib-Shorts,Men's Bib-Shorts,Multi,90,6,540,5%
21-Aug-18,France,Silver,Instant Cycle Store,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,50,2,100,5%
21-Aug-18,Canada,Gold,Tire Exchange,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,50,3,150,2%
22-Aug-18,United States,Gold,Weekend Tours,Components,Wheels,HL Road Rear Wheel,Black,357,1,357,12%
22-Aug-18,United States,Gold,Paint Supply,Accessories,Pumps,Minipump,,20,7,140,12%
23-Aug-18,Canada,Silver,Rapid Bikes,Clothing,Socks,Mountain Bike Socks,White,10,6,60,0%
23-Aug-18,United States,Gold,Sales and Supply Company,Accessories,Locks,Cable Lock,,25,12,300,12%
24-Aug-18,United States,Silver,Initial Bike Company,Accessories,Locks,Cable Lock,,25,5,125,5%
25-Aug-18,United Kingdom,Silver,Oils and Fluids Warehouse,Components,Handlebars,ML Mountain Handlebars,,62,1,62,10%
25-Aug-18,United States,Gold,Chic Department Stores,Components,Forks,LL Fork,,148,1,148,12%
25-Aug-18,United States,Silver,Extraordinary Bike Works,Accessories,Helmets,Sport-100,Red,35,2,70,5%
26-Aug-18,Canada,Silver,Remote Bicycle Specialists,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,50,3,150,0%
27-Aug-18,United States,Gold,Hobby Store,Bikes,Mountain Bikes,Mountain-300,Black,1080,1,1080,12%
27-Aug-18,United States,Silver,Successful Sales Company,Clothing,Bib-Shorts,Men's Bib-Shorts,Multi,90,3,270,5%
28-Aug-18,United States,Silver,Activity Center,Clothing,Shorts,Men's Sports Shorts,Black,60,1,60,5%
28-Aug-18,United States,Silver,Sure & Reliable Sporting Goods,Clothing,Bib-Shorts,Men's Bib-Shorts,Multi,90,1,90,5%
29-Aug-18,United States,Gold,Area Bike Accessories,Components,Wheels,ML Road Rear Wheel,Black,275,2,550,12%
29-Aug-18,United States,Silver,Go-cart and Bike Specialists,Clothing,Shorts,Men's Sports Shorts,Black,60,11,660,5%
29-Aug-18,United States,Gold,All Cycle Shop,Clothing,Caps,Cycling Cap,Multi,9,3,27,12%
29-Aug-18,United States,Silver,Mechanical Sports Center,Clothing,Bib-Shorts,Men's Bib-Shorts,Multi,90,2,180,5%
30-Aug-18,United States,Gold,Yellow Bicycle Company,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,50,2,100,12%
30-Aug-18,Canada,Gold,Leather Seat Factory,Components,Forks,HL Fork,,229,8,1832,2%
30-Aug-18,United States,Silver,Extreme Toy Store,Components,Mountain Frames,ML Mountain Frame-W,Black,349,1,349,5%
30-Aug-18,United States,Silver,Racing Toys,Components,Handlebars,LL Road Handlebars,,45,4,180,5%
30-Aug-18,United Kingdom,Gold,Bulk Discount Store,Clothing,Caps,Cycling Cap,Multi,9,3,27,24%
31-Aug-18,United Kingdom,Silver,Extended Tours,Components,Road Frames,LL Road Frame,Red,337,1,337,10%
31-Aug-18,United States,Silver,Famous Bike Sales and Service,Clothing,Bib-Shorts,Men's Bib-Shorts,Multi,90,5,450,5%
01-Sep-18,France,Gold,Full Sports Supply,Clothing,Bib-Shorts,Men's Bib-Shorts,Multi,90,6,540,10%
03-Sep-18,United States,Gold,eCommerce Bikes,Clothing,Socks,Mountain Bike Socks,White,10,1,10,12%
03-Sep-18,United States,Silver,Remarkable Bike Store,Accessories,Helmets,Sport-100,Blue,35,5,175,5%
03-Sep-18,United States,Silver,Advanced Bike Components,Components,Handlebars,HL Road Handlebars,,120,1,120,5%
04-Sep-18,United States,Silver,Grand Bicycle Stores,Clothing,Shorts,Men's Sports Shorts,Black,60,1,60,5%
05-Sep-18,United States,Gold,Grand Sport Boutique,Clothing,Bib-Shorts,Men's Bib-Shorts,Multi,90,3,270,12%
05-Sep-18,United States,Gold,"Fabrikam Inc., West",Accessories,Locks,Cable Lock,,25,2,50,12%
06-Sep-18,Canada,Gold,Sharp Bikes,Clothing,Socks,Mountain Bike Socks,White,10,6,60,2%
06-Sep-18,United Kingdom,Silver,Downhill Bicycle Specialists,Clothing,Caps,Cycling Cap,Multi,9,14,126,10%
06-Sep-18,Canada,Silver,General Industries,Clothing,Tights,Women's Tights,Black,75,1,75,0%
07-Sep-18,United States,Silver,This Area Sporting Goods,Components,Handlebars,ML Mountain Handlebars,,62,1,62,5%
08-Sep-18,United States,Gold,Outdoor Sports Supply,Clothing,Socks,Mountain Bike Socks,White,10,18,180,12%
08-Sep-18,United States,Silver,Brightwork Company,Components,Handlebars,ML Mountain Handlebars,,62,4,248,5%
